PFAM_NAME	PFAM_ACC	PFAM_DESC	IS_DUF
MOM1	PF25029	MOM1-like domain	0
Mon2_C	PF16206	C-terminal region of Mon2 protein	0
Monellin	PF09200	Monellin	0
Monjiviricetes_fusion	PF24664	Viral fusion glycoprotein	0
mono-CXXC	PF15626	single CXXC unit	0
Mononeg_mRNAcap	PF14318	Mononegavirales mRNA-capping region V	0
Mononeg_RNA_pol	PF00946	Mononegavirales RNA dependent RNA polymerase	0
Monooxygenase_B	PF04744	Monooxygenase subunit B protein	0
Monooxy_af470-like	PF13826	Monooxygenase af470-like	0
Mor	PF08765	Mor transcription activator family	0
MOR2-PAG1_C	PF14225	Cell morphogenesis C-terminal	0
MOR2-PAG1_mid	PF14228	Cell morphogenesis central region	0
MOR2-PAG1_N	PF14222	Cell morphogenesis N-terminal	0
Morc6_S5	PF17942	Morc6 ribosomal protein S5 domain 2-like	0
MORF_dom	PF21864	Multiple organellar RNA editing factor 1, MORF domain	0
Moricin	PF06451	Moricin	0
MORN	PF02493	MORN repeat	0
MORN_2	PF07661	MORN repeat variant	0
MORN_DRC7	PF24667	Dynein regulatory complex subunit 7 MORN domain	0
MOSC	PF03473	MOSC domain	0
MOSC_N	PF03476	MOSC N-terminal beta barrel domain	0
MOSP_C	PF02722	Major Outer Sheath Protein C-terminal domain	0
MOSP_N	PF02707	Major Outer Sheath Protein N-terminal region	0
MotA_activ	PF09114	Transcription factor MotA, activation domain	0
MotA_ExbB	PF01618	MotA/TolQ/ExbB proton channel family	0
MotA_N	PF20560	Motility protein A N-terminal	0
motB	PF17613	Modifier of transcription	0
MotB_plug	PF13677	Membrane MotB of proton-channel complex MotA/MotB	0
MotCF	PF09158	Bacteriophage T4 MotA, C-terminal	0
Motile_Sperm	PF00635	MSP (Major sperm protein) domain	0
Motilin_assoc	PF04643	Motilin/ghrelin-associated peptide	0
Motilin_ghrelin	PF04644	Motilin/ghrelin	0
MotY_N	PF18393	MotY N-terminal domain	0
Moulting_cycle	PF04870	Moulting cycle	0
MOV-10_beta-barrel	PF21634	Helicase MOV-10, beta-barrel domain	0
Mov-10_helical	PF21635	Helicase MOV-10, helical domain	0
MOV-10_Ig-like	PF21633	Helicase MOV-10, Ig-like domain	0
MOV-10_N	PF21632	Helicase MOV-10, N-terminal	0
MoxZ	PF27243	MoxZ	0
MOZART1	PF12554	Mitotic-spindle organizing gamma-tubulin ring associated	0
MOZART2	PF12926	Mitotic-spindle organizing gamma-tubulin ring associated	0
MOZ_SAS	PF01853	MOZ/SAS family	0
MP	PF01107	Viral movement protein (MP)	0
MP31	PF22001	PTEN upstream open reading frame MP31	0
MP81	PF27771	RNA editing complex, structural subunit MP81	0
MPAB_Lcp_cat	PF09995	ER-bound oxygenase mpaB/B'/Rubber oxygenase, catalytic domain	0
MpAgo_N-like	PF22136	Bacterial argonaute protein N-terminal domain	0
MPC	PF03650	Mitochondrial pyruvate carriers	0
MPDZ_u10	PF16667	Unstructured region 10 on multiple PDZ protein	0
MPH2	PF20675	Maintenance of Photosystem II under High light 2	0
MPI_cupin_dom	PF21621	Mannose-6-phosphate isomerase, cupin domain	0
MPK1_gelsolin_C	PF25466	MPK1 gelsolin domain C-terminal	0
Mplasa_alph_rch	PF27879	Helix-rich protein	0
MPLKIP	PF15502	M-phase-specific PLK1-interacting protein	0
MPM1	PF17234	Mitochondrial peculiar membrane protein 1	0
MPN337	PF28262	MPN337 family protein	0
MPN454_MG319	PF28263	MG319/MPN454 family protein	0
MPN635_N	PF25856	Mycoplasma pneumoniae MPN635 N-terminal domain	0
MPN_270	PF25854	Mycoplasma MPN_270/MG131 three-helix transmembrane protein	0
MPN_2A_DUB_like	PF21125	BRCA1-A complex subunit Abraxas 1 MPN domain	0
MPN_499	PF26924	MPN_499 protein family	0
Mpo1-like	PF06127	2-hydroxy-palmitic acid dioxygenase Mpo1-like	0
Mpp10	PF04006	Mpp10 protein	0
MPP6	PF10175	M-phase phosphoprotein 6	0
MpPF1	PF07668	M penetrans paralogue family 1	0
MpPF26	PF07666	M penetrans paralogue family 26	0
MPS-4	PF17523	MinK-related peptide, potassium channel accessory sub-unit protein 4	0
MPS2	PF17060	Monopolar spindle protein 2	0
MpsC	PF10057	Na+-translocating membrane potential-generating system (MpsC)	0
MPTase-PolyVal	PF18818	Zincin-like metallopeptidase	0
MptA_B_family	PF26314	Alpha-(1->6)-mannopyranosyltransferase family	0
MptA_C	PF27552	MptA C-terminal domain	0
MptB_C	PF27547	MptB C-terminal domain	0
MptE-like	PF01973	6-hydroxymethylpterin diphosphokinase MptE-like	0
Mpt_N	PF09176	Methylene-tetrahydromethanopterin dehydrogenase, N-terminal	0
Mpv17_PMP22	PF04117	Mpv17 / PMP22 family	0
MP_p6	PF06716	Movement protein p6	0
Mqo	PF06039	Malate:quinone oxidoreductase (Mqo)	0
MqsA_antitoxin	PF15731	Antitoxin component of bacterial toxin-antitoxin system, MqsA	0
MqsR_toxin	PF15723	Motility quorum-sensing regulator, toxin of MqsA	0
MRAP	PF15183	Melanocortin-2 receptor accessory protein family	0
MraY_sig1	PF10555	Phospho-N-acetylmuramoyl-pentapeptide-transferase signature 1	0
MraZ	PF02381	MraZ protein, putative antitoxin-like	0
MRB1590_C	PF21117	MRB1590 C-terminal domain	0
MRC1	PF09444	MRC1-like domain	0
MrcB_N	PF12102	MrcB-like, N-terminal domain	0
Mre11_2nd	PF22411	Mre11 nuclease, second domain	0
Mre11_acc_DNA_cap	PF22155	Mre11 accessory DNA binding capping domain	0
Mre11_C	PF22226	Mre11 C-terminal Rad50-binding domain	0
Mre11_C_bact	PF22161	Mre11 C-terminal domain, bacteria	0
Mre11_DNA_bind	PF04152	Mre11 DNA-binding presumed domain	0
MreB-like_C	PF21522	Archaeal actin homologue MreB-like, C-terminal	0
MreB_Mbl	PF06723	MreB/Mbl protein	0
MreC	PF04085	Rod shape-determining protein MreC, barrel core	0
MreD	PF04093	rod shape-determining protein MreD	0
MREG	PF15812	Melanoregulin	0
MRFAP1	PF15155	MORF4 family-associated protein1	0
MRF_C2	PF13888	Myelin gene regulatory factor C-terminal domain 2	0
MRG	PF05712	MRG	0
MRH_ELAPOR1_9th	PF23087	ELAPOR1-like, mannose 6-phosphate receptor homology domain	0
MRI	PF15325	Modulator of retrovirus infection	0
MRJP	PF03022	Major royal jelly protein	0
MrkDrd	PF22003	MrkD-like receptor binding domain	0
MrkH_YcgR_like	PF22363	MrkH-like, YcgR-like domain	0
MRM3-like_sub_bind	PF22435	MRM3-like substrate binding domain	0
mRNA_cap_C	PF03919	mRNA capping enzyme, C-terminal domain	0
mRNA_cap_enzyme	PF01331	mRNA capping enzyme, catalytic domain	0
mRNA_decap_C	PF16741	mRNA-decapping enzyme C-terminus	0
mRNA_G-N7_MeTrfase	PF03291	mRNA (guanine-N(7))-methyltransferase domain	0
mRNA_stabil	PF13929	mRNA stabilisation	0
mRNA_triPase	PF02940	mRNA capping enzyme, beta chain	0
MRNIP	PF15749	MRN-interacting protein	0
MRP	PF09387	Mitochondrial RNA binding protein MRP	0
MRP-63	PF14978	Mitochondrial ribosome protein 63	0
MRP-L20	PF12824	Mitochondrial ribosomal protein subunit L20	0
MRP-L27	PF09809	Mitochondrial ribosomal protein L27	0
MRP-L28	PF09812	Mitochondrial ribosomal protein L28	0
MRP-L46	PF11788	39S mitochondrial ribosomal protein L46	0
MRP-L47	PF06984	Mitochondrial 39-S ribosomal protein L47 (MRP-L47)	0
MRP-L51	PF10244	Mitochondrial ribosomal subunit	0
MRP-S22	PF10245	Mitochondrial 28S ribosomal protein S22	0
MRP-S23	PF10484	Mitochondrial ribosomal protein S23	0
MRP-S24	PF14955	Mitochondrial ribosome subunit S24	0
MRP-S25	PF13741	Mitochondrial ribosomal protein S25	0
MRP-S26	PF14943	Mitochondrial ribosome subunit S26	0
MRP-S27	PF10037	Mitochondrial 28S ribosomal protein S27	0
MRP-S28	PF10213	Mitochondrial ribosomal subunit protein	0
MRP-S31	PF15433	Mitochondrial 28S ribosomal protein S31	0
MRP-S32	PF10210	Mitochondrial 28S ribosomal protein S32	0
MRP-S33	PF08293	Mitochondrial ribosomal subunit S27	0
MRP-S34	PF16053	Mitochondrial 28S ribosomal protein S34	0
MRP-S35	PF10246	Mitochondrial ribosomal protein MRP-S35	0
Mrp13	PF28374	Mitochondrial ribosomal protein mS27	0
MrpF_PhaF	PF04066	Multiple resistance and pH regulation protein F (MrpF / PhaF)	0
MrpH_C	PF24223	Fimbrial adhesin MrpH C-terminal domain	0
MrpH_N	PF24222	Fimbrial adhesin MrpH N-terminal domain	0
MRPL11_C	PF28227	Large ribosomal subunit protein uL10m C-terminal domain	0
MRPL52	PF18699	Mitoribosomal protein mL52	0
Mrpl_C	PF18502	54S ribosomal protein L8 C-terminal domain	0
MrpR_C_cat	PF22823	MrpR, C-terminal catalytic domain	0
MrpR_N_CB	PF22822	MrpR, N-terminal core-binding domain	0
MRP_L53	PF10780	39S ribosomal protein L53/MRP-L53	0
Mrr_cat	PF04471	Restriction endonuclease	0
Mrr_cat_2	PF13156	Restriction endonuclease	0
Mrr_N	PF14338	Mrr N-terminal domain	0
MRS2-like	PF22099	Magnesium transporter MRS2-like	0
MRVI1	PF05781	MRVI1 protein	0
Mrx15	PF26669	Mitochondrial ribosome receptor Mrx15	0
Mrx7	PF10906	MIOREX complex component 7	0
MR_MLE_C	PF13378	Enolase C-terminal domain-like	0
MR_MLE_N	PF02746	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	0
mS26	PF26163	Small ribosomal subunit protein mS26	0
Msap1	PF17077	Mitotic spindle associated protein SHE1	0
MSA_2	PF00985	Merozoite Surface Antigen 2 (MSA-2) family	0
Msb1-Mug8_dom	PF08101	Meiotically up-regulated protein Msb1/Mug8 domain	0
MSB2_C	PF27810	MSB2 C-terminal domain	0
MSC	PF09402	Man1-Src1p-C-terminal domain	0
MscL	PF01741	Large-conductance mechanosensitive channel, MscL	0
MscS_porin	PF12795	Mechanosensitive ion channel porin domain	0
MscS_TM	PF12794	Mechanosensitive ion channel inner membrane domain 1	0
MSC_0620_UU052	PF28258	MSC_0620/UU052-like	0
MsddA-like	PF24174	Bacterial deaminase MsddA-like domain	0
MSG	PF02349	Major surface glycoprotein	0
Msg2_C	PF12373	Major surface glycoprotein 2 C terminal	0
MSG_insertion	PF20658	Malate synthase G, alpha-beta insertion domain	0
MshEN	PF05157	MshEN domain	0
MSH_C	PF25918	Malate synthase H C-terminal domain	0
MSL1_dimer	PF16801	Dimerisation domain of Male-specific-Lethal 1	0
Msl2-3_C	PF24956	Mechanosensitive ion channel protein 2/3 C-terminal	0
MSL2-CXC	PF16682	CXC domain of E3 ubiquitin-protein ligase MSL2	0
MSL2_3	PF25237	Mechanosensitive channel protein 2/3 domain	0
MSL3_chromo-like	PF22732	MSL3 chromodomain-like	0
mSLOG	PF22565	Minimal SLOG domain	0
MSMEG_3727_PQQ-assoc	PF23509	MSMEG_3727, PQQ-associated	0
MSMEG_6518_N	PF27182	MSMEG_6518 N-terminal domain	0
Mso1_C	PF14477	Mso1, membrane-polarising domain	0
Mso1_Sec1_bdg	PF14475	Sec1-binding region of Mso1	0
MSP	PF01716	Manganese-stabilising protein / photosystem II polypeptide	0
MSP1a	PF11670	Major surface protein 1a (MSP1a)	0
MSP1b	PF03429	Major surface protein 1B	0
MSP1_barrel	PF21454	Major structural protein 1, jelly-roll domain	0
MSP1_C	PF07462	Merozoite surface protein 1 (MSP1) C-terminus	0
MSP7_C	PF12948	MSP7-like protein C-terminal domain	0
MspA	PF09203	MspA	0
MspA_staph	PF26698	Membrane-stabilizing protein A	0
MsrA_helical	PF20939	Selenoprotein methionine sulfoxide reductase A, helical domain	0
Mss4	PF04421	Mss4 protein	0
MSS51_C	PF20179	MSS51 C-terminal domain	0
MSSP	PF03940	Male specific sperm protein	0
MSSS	PF20297	MutS2 and Smr-associated SH3 domain	0
MST	PF04978	Mycothiol-S-transferase	0
Mst1_SARAH	PF11629	C terminal SARAH domain of Mst1	0
Mst87F	PF22857	Male-specific sperm protein Mst87F	0
MSV199	PF10553	MSV199 domain	0
Msy1	PF25886	Mechanosensitive ion channel protein Msy1-like, transmembrane domain	0
MsyB	PF13984	MsyB protein	0
MS_C	PF20659	Malate synthase, C-terminal	0
MS_channel_1st	PF21088	Mechanosensitive ion channel, transmembrane helices 2/3	0
MS_channel_1st_1	PF05552	Mechanosensitive ion channel, conserved TM helix	0
MS_channel_2nd	PF00924	Mechanosensitive ion channel, beta-domain	0
MS_channel_3rd	PF21082	Mechanosensitive ion channel MscS, C-terminal	0
MS_channel_TM1	PF25392	Mechanosensitive ion channel, transmembrane helix 1	0
MS_N	PF20656	Malate synthase, N-terminal domain	0
MS_TIM-barrel	PF01274	Malate synthase, TIM barrel domain	0
MT	PF12777	Microtubule-binding stalk of dynein motor	0
MT-A70	PF05063	MT-A70	0
MT-RNR1	PF21945	Mitochondrial-derived peptide MOTS-c	0
MT0599	PF25859	Mycobacterial dormancy-induced protein MT0599	0
MT0933_antitox	PF14013	MT0933-like antitoxin protein	0
MT3502_N	PF27531	MT3502 N-terminal domain	0
MtaB	PF12176	Methanol-cobalamin methyltransferase B subunit	0
MTABC_N	PF16185	Mitochondrial ABC-transporter N-terminal five TM region	0
Mtase_EDM2	PF26055	EDM2 methyltransferase-like domain	0
MTaX1	PF20296	Methylase-associated X1	0
MTA_R1	PF17226	MTA R1 domain	0
Mtb12_C	PF26580	Low molecular weight antigen MTB12, C-terminal domain	0
MTBMA_p00010_2nd	PF27228	MTBMA_p00010 P-loop domain	0
MTBP_C	PF14920	MDM2-binding	0
MTBP_mid	PF14919	MDM2-binding	0
MTBP_N	PF14918	MDM2-binding	0
MTC4_N	PF28296	Maintenance of telomere capping protein 4 N-terminal domain	0
MTD	PF01993	methylene-5,6,7,8-tetrahydromethanopterin dehydrogenase	0
mtd_2nd	PF21916	Mtd second domain	0
Mtd_N	PF18454	Major tropism determinant N-terminal domain	0
mTERF	PF02536	mTERF	0
MTES_1575	PF18741	REase_MTES_1575	0
Mtf2	PF19189	Mtf2 family	0
Mtf2_C	PF14061	Polycomb-like MTF2 factor 2	0
MTF_ORF3	PF27377	Methanothermobacter ORF3 family	0
MTH865	PF07747	MTH865-like family	0
MTHFR	PF02219	Methylenetetrahydrofolate reductase	0
MTHFR_2	PF19345	Mycobacterial methylenetetrahydrofolate reductase	0
MTHFR_C	PF21895	MTHFR, SAM-binding regulatory domain	0
MTIP_N	PF21550	Myosin A tail domain interacting protein, N-terminal	0
MTLN	PF22002	Mitoregulin	0
MtlR	PF05068	Mannitol repressor	0
MtmB	PF05369	Monomethylamine methyltransferase MtmB	0
MtN3_slv	PF03083	Sugar efflux transporter for intercellular exchange	0
MTNAP1_ZnF	PF28519	Mitochondrial nucleoid-associated protein 1 zinc finger domain	0
Mto2_bdg	PF12808	Micro-tubular organiser Mto1 C-term Mto2-binding region	0
mTOR_dom	PF11865	Serine/threonine-protein kinase mTOR domain	0
Mtp	PF03821	Golgi 4-transmembrane spanning transporter	0
MTP18	PF10558	Mitochondrial 18 KDa protein (MTP18)	0
MTPAP-like_central	PF22600	Poly(A) RNA polymerase, mitochondrial-like, central palm domain	0
MTP_lip_bd	PF19444	MTP large subunit, lipid-binding domain	0
Mtr2	PF10429	Nuclear pore RNA shuttling protein Mtr2	0
MTR4-like_stalk	PF21408	Exosome RNA helicase MTR4-like, stalk	0
MTR4_beta-barrel	PF13234	Mtr4-like, beta-barrel domain	0
MtrA	PF04208	Tetrahydromethanopterin S-methyltransferase, subunit A	0
MtrB	PF05440	Tetrahydromethanopterin S-methyltransferase subunit B	0
MtrB_PioB	PF11854	Putative outer membrane beta-barrel porin, MtrB/PioB	0
MtrC	PF04211	Tetrahydromethanopterin S-methyltransferase, subunit C	0
Mtrc-MtrF_II-IV_dom	PF22113	Outer membrane cytochrome MtrC/MtrF-like, domains II/IV	0
MtrC-MtrF_N	PF22111	Decaheme cytochrome c component MtrC/MtrF N-terminal domain	0
MtrD	PF04207	Tetrahydromethanopterin S-methyltransferase, subunit D	0
MtrE	PF04206	Tetrahydromethanopterin S-methyltransferase, subunit E	0
MTRES1_C	PF25818	Mitochondrial transcription rescue factor 1, C-terminal domain	0
MtrF	PF09472	Tetrahydromethanopterin S-methyltransferase, F subunit (MtrF)	0
MtrF-like_dom-III	PF22118	Decaheme cytochrome c component MtrF-like domain III	0
MtrG	PF04210	Tetrahydromethanopterin S-methyltransferase, subunit G	0
MtrH	PF02007	Tetrahydromethanopterin S-methyltransferase MtrH subunit	0
MTS	PF05175	Methyltransferase small domain	0
MTS_N	PF08468	Methyltransferase small domain N-terminal	0
MTTB	PF06253	Trimethylamine methyltransferase (MTTB)	0
MTUS1_CCDC69_CC1	PF27559	MTUS1/CCDC69 family first coiled-coil domain	0
MTUS1_CCDC69_CC2	PF27558	MTUS1/CCDC69 family second coiled-coil domain	0
MtxA_C	PF22121	Magnetotaxis protein MtxA, C-terminal domain	0
MtxA_IG-like	PF22433	Magnetotaxis protein MtxA, Immunoglobulin-like domain	0
Mt_ATP-synt_B	PF05405	Mitochondrial ATP synthase B chain precursor (ATP-synt_B)	0
Mt_ATP-synt_D	PF05873	ATP synthase D chain, mitochondrial (ATP5H)	0
Mt_ATP_synt	PF15704	Mitochondrial ATP synthase subunit	0
Mu-conotoxin	PF05374	Mu-Conotoxin	0
Mu-like_gpT	PF10124	Mu-like prophage major head subunit gpT	0
Mu-like_Pro	PF10123	Mu-like prophage I protein	0
Mu-transpos_C	PF09299	Mu transposase, C-terminal	0
Mu-transpos_C_2	PF22483	Mu transposase, C-terminal domain	0
MU117	PF15474	Meiotically up-regulated gene family	0
MU2_FHA	PF18221	Mutator 2 Fork head associated domain	0
Mua	PF28016	Nickel-binding protein Mua	0
MUC20	PF21824	Mucin-20 protein	0
MUC7	PF27926	Mucin-7	0
MucBP	PF06458	MucBP domain	0
MucBP_2	PF17965	Mucin binding domain	0
MucB_RseB	PF03888	MucB/RseB N-terminal domain	0
MucB_RseB_C	PF17188	MucB/RseB C-terminal domain	0
Mucin	PF01456	Mucin-like glycoprotein	0
Mucin-like	PF16058	Mucin-like	0
Mucin15	PF15672	Cell-membrane associated Mucin15	0
Mucin2_WxxW	PF13330	Mucin-2 protein WxxW repeating region	0
Mucin_bdg	PF03272	Putative mucin or carbohydrate-binding module	0
MUCL1	PF21823	Mucin-like protein 1	0
Muc_B2	PF17966	Muc B2-like domain	0
MuF_C	PF18819	Phage MuF-C-terminal domain	0
MUG113	PF13455	Meiotically up-regulated gene 113	0
Mug135_C	PF08593	Mug135-like, C-terminal domain	0
Mug62	PF24919	Meiotically up-regulated gene 62 protein-like domain	0
muHD	PF10291	Muniscin C-terminal mu homology domain	0
MukB	PF04310	MukB N-terminal	0
MukB_hinge	PF16330	MukB hinge domain	0
MukE	PF04288	MukE-like family	0
MukF_C	PF17193	MukF C-terminal domain	0
MukF_M	PF17192	MukF middle domain	0
MULE	PF10551	MULE transposase domain	0
Multi-haem_cyto	PF13447	Seven times multi-haem cytochrome CxxCH	0
Multi_Drug_Res	PF00893	Small Multidrug Resistance protein	0
Multi_ubiq	PF14452	Multiubiquitin	0
MUM1-like_PWWP	PF20884	MUM1-like, PWWP domain	0
MUN	PF06292	MUN domain	0
MupG_C	PF05913	6-phospho-N-acetylmuramidase, C-terminal	0
MupG_N	PF19200	6-phospho-N-acetylmuramidase, N-terminal	0
Muramidase	PF11860	N-acetylmuramidase	0
MurB_C	PF02873	UDP-N-acetylenolpyruvoylglucosamine reductase, C-terminal domain	0
MurD-like_N	PF21799	Mur ligase MurD-like, N-terminal domain	0
MurD_N	PF21377	MurD N-terminal domain	0
MurJ	PF03023	Lipid II flippase MurJ	0
MurL_epimerase_C	PF26298	MurL C-terminal domain	0
MurL_N	PF26299	MurL N-terminal domain	0
MurT_C	PF08353	MurT ligase C-terminal	0
Mur_ligase	PF01225	Mur ligase family, catalytic domain	0
Mur_ligase_C	PF02875	Mur ligase, glutamate ligase domain	0
Mur_ligase_M	PF08245	Mur ligase middle domain	0
Mus7	PF09462	Mus7/MMS22 family	0
Musclin	PF11037	Insulin-resistance promoting peptide in skeletal muscle	0
Muskelin_N	PF06588	Muskelin N-terminus	0
Mustang	PF15682	Musculoskeletal, temporally activated-embryonic nuclear protein 1	0
Mut7-C	PF01927	Mut7-C RNAse domain	0
Mutator	PF20700	Mutator-like transposase	0
Muted	PF14942	Organelle biogenesis, Muted-like protein	0
MutH	PF02976	DNA mismatch repair enzyme MutH	0
MutL	PF13941	MutL protein	0
MutL_C	PF08676	MutL C terminal dimerisation domain	0
MutS5_N	PF27035	MutS5 N-terminal domain	0
MutS_C	PF27441	DNA mismatch repair protein MutS C-terminal region	0
MutS_I	PF01624	MutS domain I	0
MutS_II	PF05188	MutS domain II	0
MutS_III	PF05192	MutS domain III	0
MutS_IV	PF05190	MutS family domain IV	0
MutS_V	PF00488	MutS domain V	0
Mu_AP3	PF26171	AP3 Mu C-terminal domain	0
Mu_Gam-Sipho_Gp157-TOTE	PF22709	Mu Gam/Sipho_Gp157-like domain of the TOTE conflict systems	0
MvaI_BcnI	PF15515	MvaI/BcnI restriction endonuclease family	0
MvaT_DBD	PF22055	Bacterial xenogeneic silencer MvaT, C-terminal domain	0
Mvb12	PF09452	ESCRT-I subunit Mvb12	0
MvcA_ins	PF22193	MvcA insertion domain	0
MVD-like_N	PF22700	Diphosphomevalonate decarboxylase-like N-terminal domain	0
MVL	PF12151	Mannan-binding protein	0
MVP_shoulder	PF11978	Shoulder domain	0
MWFE	PF15879	NADH-ubiquinone oxidoreductase MWFE subunit	0
MwoI	PF27366	Type II restriction enzyme MwoI family	0
MXAN_6627_5	PF28081	MXAN_6627.5-like	0
MxiC_C	PF21439	Protein MxiC, C-terminal	0
MxiM	PF11441	Pilot protein MxiM	0
MXRA7_helical	PF25473	MXRA7 helical domain	0
Mx_ML	PF17536	Matrix and Matrix long proteins N-terminal	0
Myb_CC_LHEQLE	PF14379	MYB-CC type transfactor, LHEQLE motif	0
Myb_Cef	PF11831	pre-mRNA splicing factor component	0
Myb_DNA-binding	PF00249	Myb-like DNA-binding domain	0
Myb_DNA-binding_2	PF23082	Myb-like DNA-binding domain	0
Myb_DNA-binding_7	PF21227	Myb-like DNA-binding domain	0
Myb_DNA-bind_3	PF12776	Myb/SANT-like DNA-binding domain	0
Myb_DNA-bind_4	PF13837	Myb/SANT-like DNA-binding domain	0
Myb_DNA-bind_5	PF13873	Myb/SANT-like DNA-binding domain	0
Myb_DNA-bind_6	PF13921	Myb-like DNA-binding domain	0
Myb_DNA-bind_7	PF15963	Myb DNA-binding like	0
Myb_DNA-bind_8	PF22980	Myb-like DNA-binding domain	0
Myb_Rap1	PF08914	Rap1 Myb domain	0
Myc-LZ	PF02344	Myc leucine zipper domain	0
MYCBPAP	PF14646	MYCBP-associated protein family	0
MycE_N	PF17843	MycE methyltransferase N-terminal	0
Mycobacteriophage_73	PF25718	Mycobacteriophage L5 gene 73 protein	0
Mycobacteriophage_Gene3	PF25687	Mycobacteriophage Gene 3 protein	0
Mycobacteriophage_Gp53	PF25684	Mycobacteriophage Gene 53 protein	0
Mycobacteriophage_Gp67	PF25715	Mycobacteriophage L5 Gene 67 protein	0
Mycobacteriophage_TM	PF24191	Mycobacteriophage protein with transmembrane helix	0
Mycobact_ESX1_assoc	PF27060	Mycobacterial ESX-1 associated protein	0
Mycobact_memb	PF05423	Mycobacterium membrane protein	0
Mycolysin_M	PF27283	Mycolysin middle domain	0
